target_id 	 Ck_1 	 CK_2 	 CK_3 	 ET_1 	 ET_2 	 ET_3 	 MJ_1 	 MJ_2 	 MJ_3 
CRO_T100676	12	11	16	14	15	13	11	11	11
CRO_T100677	0	0	0	0	0	0	0	0	0
CRO_T100678	0	0	0	0	0	0	0	0	0
CRO_T100680	37	40	35	41	36	58	31	18	31
CRO_T100681	0	0	0	0	0	0	0	0	0
CRO_T100683	0	0	0	0	0	0	0	0	0
CRO_T100684	0	0	0	0	0	0	0	0	0
CRO_T100685	0	0	0	0	0	0	0	0	0
CRO_T100687	0	0	0	0	0	0	0	0	0
CRO_T100688	0	0	0	0	0	0	0	0	0
CRO_T100690	22	21	26	28	25	27	23	26	24
CRO_T100691	0	0	0	0	0	0	0	0	0
CRO_T100693	0	0	0	0	0	0	0	0	0
CRO_T100694	0	0	0	0	0	0	0	0	0
CRO_T100695	0	0	0	0	0	0	0	0	0
CRO_T100696	0	0	0	0	0	0	0	0	0
CRO_T100697	0	0	0	0	0	0	0	0	0
CRO_T100699	0	0	0	0	0	0	0	0	0
CRO_T100700	0	0	0	0	0	0	0	0	0
CRO_T100701	0	0	0	0	0	0	0	0	0
CRO_T100702	1	2	4	3	2	1	1	2	1
CRO_T100703	0	0	0	0	0	0	0	0	0
CRO_T100704	0	0	0	0	0	0	0	0	0
CRO_T100705	32	35	23	31	32	35	23	19	22
CRO_T100706	30	33	23	33	33	33	24	21	22
CRO_T100707	3	4	2	2	2	2	3	2	5
CRO_T100708	23	16	18	17	18	18	21	20	18
CRO_T100709	19	21	22	21	25	21	18	16	19
CRO_T100710	7	7	7	8	8	8	7	8	7
CRO_T100712	0	0	0	0	0	0	0	0	0
CRO_T100713	35	23	54	51	40	31	34	33	32
CRO_T100714	2	2	2	2	2	3	2	2	2
CRO_T100715	26	24	22	22	20	23	20	19	20
CRO_T100717	0	0	0	0	0	0	0	0	0
CRO_T100719	0	0	0	0	0	0	0	0	0
CRO_T100720	0	0	0	0	0	0	0	0	0
CRO_T100721	0	0	0	0	0	0	0	0	0
CRO_T100722	1	1	1	1	1	1	0	1	0
CRO_T100723	0	0	0	0	0	0	0	0	0
CRO_T100725	0	0	0	0	0	0	0	0	0
CRO_T100726	0	0	0	0	0	0	0	0	0
CRO_T100727	0	0	0	0	0	0	0	0	0
CRO_T100728	0	0	0	0	0	0	0	0	0
CRO_T100729	0	0	0	0	0	0	0	0	0
CRO_T100730	0	0	0	0	0	0	0	0	0
CRO_T100731	0	0	0	0	0	0	0	0	0
CRO_T100732	0	0	0	0	0	0	0	0	0
CRO_T100733	245	249	215	244	232	220	230	227	237
CRO_T100734	17	16	24	33	28	19	9	16	10
CRO_T100735	0	0	0	0	0	0	0	0	0
CRO_T100736	15	15	19	19	17	19	16	15	17
CRO_T100737	0	0	0	0	0	0	0	0	0
CRO_T100738	4	6	4	6	3	5	3	1	2
CRO_T100740	0	0	0	0	0	0	0	0	0
CRO_T100741	0	0	0	0	0	0	0	0	0
CRO_T100743	0	0	0	0	1	0	1	1	0
CRO_T100744	1	1	1	1	1	1	1	1	1
CRO_T100745	63	54	69	59	48	50	51	48	53
CRO_T100746	5	5	6	8	8	7	6	7	6
CRO_T100747	0	0	0	0	0	0	0	0	0
CRO_T100748	0	0	0	0	0	0	0	0	0
CRO_T100750	0	0	0	0	0	0	0	0	0
CRO_T100751	2	1	1	1	1	1	1	1	1
CRO_T100752	0	0	0	0	0	0	0	0	0
CRO_T100753	4	3	3	4	4	3	3	3	3
CRO_T100755	0	0	0	0	0	0	0	0	0
CRO_T100756	0	0	0	0	0	0	0	0	0
CRO_T100757	17	15	9	12	12	14	8	8	9
CRO_T100758	1	1	1	1	1	0	1	1	1
CRO_T100759	202	229	174	215	184	192	231	172	232
CRO_T100760	40	41	39	45	40	44	45	41	42
CRO_T100761	4	3	2	2	1	2	3	2	3
CRO_T100762	1	0	2	2	2	1	3	1	2
CRO_T100763	6	1	6	7	4	4	5	7	4
CRO_T100764	6	4	10	9	4	6	5	8	7
CRO_T100767	0	0	0	0	0	0	0	0	0
CRO_T100768	1	1	1	1	1	1	1	0	0
CRO_T100769	0	0	0	0	0	0	0	0	0
CRO_T100770	0	0	0	0	0	0	0	0	0
CRO_T100773	11	9	10	11	10	11	10	10	9
CRO_T100774	289	299	227	243	261	261	242	235	250
CRO_T100775	1	0	0	0	0	1	1	0	1
CRO_T100776	43	42	46	49	44	45	44	43	43
CRO_T100777	0	0	0	0	0	0	0	0	0
CRO_T100778	0	1	1	0	0	0	0	0	0
CRO_T100779	0	0	0	0	0	0	0	0	0
CRO_T100780	0	0	0	0	0	0	0	0	0
CRO_T100781	1	1	4	1	2	2	1	1	1
CRO_T100782	13	12	19	15	16	14	9	10	8
CRO_T100783	0	0	0	0	0	0	0	0	0
CRO_T100784	0	0	0	0	0	0	0	0	0
CRO_T100785	0	0	0	0	0	0	0	0	0
CRO_T100786	0	0	0	0	0	0	0	0	0
CRO_T100787	0	0	0	0	0	0	0	0	0
CRO_T100788	0	0	0	0	0	0	0	0	0
CRO_T100789	0	0	0	0	0	0	0	0	0
CRO_T100790	0	0	0	0	0	0	0	0	0
CRO_T100791	0	0	0	0	0	0	0	0	0
CRO_T100793	1	2	2	4	3	2	1	3	2
CRO_T100794	64	59	62	60	57	43	42	42	44
CRO_T100796	0	0	0	0	0	0	0	0	0
CRO_T100797	0	0	0	0	0	0	0	0	0
CRO_T100798	0	0	0	1	0	0	0	0	0
CRO_T100799	0	0	0	0	0	0	0	0	0
CRO_T100800	0	0	0	0	0	0	0	0	0
CRO_T100801	0	0	0	0	0	0	0	0	0
CRO_T100803	0	0	0	0	0	0	0	0	0
CRO_T100804	0	0	0	0	0	0	0	0	0
CRO_T100805	0	0	0	0	0	0	0	0	0
CRO_T100807	0	0	0	0	0	0	0	0	0
CRO_T100808	1	1	1	1	2	3	0	0	1
CRO_T100809	0	0	0	0	0	0	0	0	0
CRO_T100810	0	0	0	0	0	0	0	0	0
CRO_T100811	0	0	0	0	0	0	0	0	0
CRO_T100817	0	0	0	0	0	0	0	0	0
CRO_T100819	0	0	0	0	0	0	0	0	0
CRO_T100820	0	0	0	0	0	0	0	0	0
CRO_T100822	0	0	0	0	0	0	0	0	0
CRO_T100823	0	0	0	0	0	0	0	0	0
CRO_T100824	0	0	0	0	0	0	0	0	0
CRO_T100827	0	0	0	0	0	0	0	0	0
CRO_T100828	0	0	0	0	0	0	0	0	0
CRO_T100829	0	0	0	0	0	0	0	0	0
CRO_T100831	0	0	0	0	0	0	0	0	0
CRO_T100832	0	0	0	0	0	0	0	0	0
CRO_T100833	0	0	0	0	0	0	0	0	0
CRO_T100834	0	0	0	0	0	0	0	0	0
CRO_T100836	0	0	0	0	0	0	0	0	0
CRO_T100837	0	0	0	0	0	0	0	0	0
CRO_T100838	0	0	0	0	0	0	0	0	0
CRO_T100840	0	0	0	0	0	0	0	0	0
CRO_T100841	0	0	0	0	0	0	0	0	0
CRO_T100842	0	0	0	0	0	0	0	0	0
CRO_T100843	0	0	0	0	0	0	0	0	0
CRO_T100844	0	0	0	0	0	0	0	0	0
CRO_T100845	0	0	0	0	0	0	0	0	0
CRO_T100847	0	0	0	0	0	0	0	0	0
CRO_T100848	0	0	0	0	0	0	0	0	0
CRO_T100849	0	0	0	0	0	0	0	0	0
CRO_T100850	0	0	0	0	0	0	0	0	0
CRO_T100851	0	0	0	0	0	0	0	0	0
CRO_T100852	0	0	0	0	0	0	0	0	0
CRO_T100854	6	6	6	7	6	6	8	8	7
CRO_T100856	28	22	33	24	27	21	18	24	18
CRO_T100857	0	0	0	0	0	0	0	0	0
CRO_T100859	0	0	0	0	0	0	0	0	0
CRO_T100860	0	0	0	0	0	0	0	0	0
CRO_T100861	0	0	1	0	0	0	0	0	0
CRO_T100862	0	0	0	0	0	0	0	0	0
CRO_T100863	0	0	0	0	0	0	0	0	0
CRO_T100864	0	0	0	0	0	0	0	0	0
CRO_T100865	0	0	0	0	0	0	0	0	0
CRO_T100868	0	0	0	0	0	0	0	0	0
CRO_T100869	0	0	0	0	0	0	0	0	0
CRO_T100870	0	0	0	0	0	0	0	0	0
CRO_T100871	0	0	0	0	0	0	0	0	0
CRO_T100872	1	2	3	2	2	3	2	2	2
CRO_T100873	7	5	10	9	7	6	6	9	6
CRO_T100874	24	25	19	22	20	29	25	21	22
CRO_T100875	0	0	0	0	0	0	0	0	0
CRO_T100876	0	0	0	0	0	0	0	0	0
CRO_T100877	0	0	0	0	0	0	0	0	0
CRO_T100878	0	0	0	0	0	0	0	0	0
CRO_T100879	8	9	11	14	9	12	8	9	8
CRO_T100880	0	0	0	0	0	0	0	0	0
CRO_T100881	89	91	84	84	86	91	86	86	84
CRO_T100882	0	0	0	0	0	0	0	0	0
CRO_T100884	0	0	0	0	0	0	0	0	0
CRO_T100885	0	0	0	0	0	0	0	0	0
CRO_T100886	54	51	64	79	53	56	49	59	48
CRO_T100888	0	0	0	0	0	0	0	0	0
CRO_T100890	0	0	0	0	0	0	0	0	0
CRO_T100891	1	1	2	2	2	2	1	3	1
CRO_T100892	1	1	0	1	1	3	1	1	1
CRO_T100893	151	155	134	130	136	145	150	139	153
CRO_T100894	45	39	51	47	44	43	41	49	44
CRO_T100896	5	5	8	7	7	6	6	7	6
CRO_T100897	21	22	24	19	25	22	54	57	55
CRO_T100898	0	0	0	0	0	0	0	0	0
CRO_T100899	11	11	13	14	12	18	15	12	14
CRO_T100901	7	7	11	10	6	11	6	7	6
CRO_T100902	2	4	4	3	3	3	4	5	5
CRO_T100903	15	12	13	22	14	22	18	21	20
CRO_T100904	3	4	10	5	7	6	15	17	16
CRO_T100905	30	32	33	32	36	32	30	24	28
CRO_T100906	2	2	4	3	4	2	3	2	2
CRO_T100907	36	31	36	36	31	33	36	39	38
CRO_T100908	0	0	0	0	0	0	0	0	0
CRO_T100909	0	0	0	0	0	0	0	0	0
CRO_T100910	0	0	0	0	0	0	0	0	0
CRO_T100912	0	0	0	0	0	0	0	0	0
CRO_T100913	0	0	0	0	0	0	0	0	0
CRO_T100915	0	0	0	0	0	0	0	0	0
CRO_T100916	3	2	1	2	1	2	3	1	2
CRO_T100917	0	1	4	11	1	3	1	5	1
CRO_T100918	0	0	0	0	0	0	0	0	0
CRO_T100919	0	0	0	0	0	0	0	0	0
CRO_T100920	0	0	0	0	0	0	0	0	0
CRO_T100921	0	0	0	0	0	1	0	0	0
CRO_T100922	0	0	0	0	0	0	0	0	0
CRO_T100924	0	0	0	0	0	0	0	0	0
CRO_T100925	0	0	0	0	0	0	0	0	0
CRO_T100926	17	20	20	32	14	26	31	30	28
CRO_T100927	0	0	0	0	0	0	0	0	0
CRO_T100928	0	0	0	0	0	0	0	0	0
CRO_T100929	0	0	0	0	0	0	0	0	0
CRO_T100930	0	0	0	0	0	0	0	0	0
CRO_T100931	45	43	40	39	32	46	34	21	32
CRO_T100932	0	0	0	0	0	0	0	0	0
CRO_T100933	19	15	24	19	20	19	20	22	17
CRO_T100934	0	0	0	0	0	0	0	0	0
CRO_T100935	2	2	1	3	2	2	2	2	1
CRO_T100936	3	1	1	1	0	1	0	2	2
CRO_T100937	0	0	0	0	0	0	0	0	0
CRO_T100938	4	3	5	0	2	0	38	30	33
CRO_T100939	2	2	3	2	2	3	1	2	2
CRO_T100940	11	13	14	17	12	18	16	13	14
CRO_T100941	0	0	0	0	0	0	0	0	0
CRO_T100942	15	14	14	18	15	17	9	10	10
CRO_T100943	49	55	47	49	43	58	53	44	52
CRO_T100944	5	3	4	4	3	8	3	2	4
CRO_T100945	0	0	0	0	0	0	0	0	0
CRO_T100946	0	0	0	0	0	0	0	0	0
CRO_T100947	43	35	47	47	43	46	37	42	38
CRO_T100948	7	5	5	6	5	8	5	4	5
CRO_T100949	0	0	0	0	0	0	0	0	0
CRO_T100950	46	58	53	56	52	66	56	50	58
CRO_T100951	2	2	1	1	2	2	2	2	2
CRO_T100952	2	2	2	2	1	2	1	1	2
CRO_T100953	0	0	0	0	0	0	0	0	0
CRO_T100954	0	0	0	0	0	0	0	0	0
CRO_T100956	0	0	0	0	0	0	0	0	0
CRO_T100957	0	0	0	0	0	0	0	0	0
CRO_T100958	0	0	0	0	0	0	0	0	0
CRO_T100959	2	2	12	15	10	17	3	27	4
CRO_T100960	0	0	1	0	0	0	0	0	0
CRO_T100961	561	588	565	524	539	477	498	467	472
CRO_T100962	127	128	133	128	141	118	114	117	118
CRO_T100963	1	1	1	1	1	1	1	1	1
CRO_T100964	0	0	0	0	0	0	0	0	0
CRO_T100965	0	0	0	0	0	0	0	0	0
CRO_T100966	54	54	48	53	52	53	48	41	52
CRO_T100967	33	35	28	23	24	37	25	19	27
CRO_T100968	23	20	23	29	22	22	19	24	18
CRO_T100969	0	0	0	0	0	0	0	0	0
CRO_T100970	0	0	0	0	0	1	0	0	0
CRO_T100971	0	0	0	0	0	0	0	0	0
CRO_T100973	35	41	34	36	33	45	32	28	31
CRO_T100974	0	0	1	0	0	1	0	0	0
CRO_T100976	13	12	17	17	14	12	13	13	14
CRO_T100977	72	78	68	75	58	94	84	64	85
CRO_T100978	0	0	0	0	0	0	0	0	0
CRO_T100979	0	0	0	0	0	0	0	0	0
CRO_T100980	7	6	6	6	5	6	6	6	7
CRO_T100981	35	35	38	33	31	42	40	37	41
CRO_T100982	22	21	23	26	22	24	25	26	25
CRO_T100983	17	19	18	16	18	19	16	17	15
CRO_T100985	8	8	10	9	8	10	9	10	9
CRO_T100986	3	3	5	3	1	2	3	2	2
CRO_T100987	10	10	12	17	14	16	18	18	21
CRO_T100988	0	0	0	0	0	0	7	3	7
CRO_T100989	0	0	0	0	0	0	0	0	0
CRO_T100991	0	1	1	1	0	2	2	1	1
CRO_T100992	0	0	0	0	0	0	0	0	0
CRO_T100993	24	25	15	18	16	22	24	18	23
CRO_T100994	0	0	0	0	0	0	0	0	0
CRO_T100995	0	0	0	0	1	1	0	0	0
CRO_T100996	6	3	5	7	4	5	4	6	5
CRO_T100997	29	28	38	34	34	33	32	31	34
CRO_T100998	0	0	0	0	0	0	0	0	0
CRO_T100999	200	188	232	220	246	165	170	192	170
CRO_T101000	0	0	0	0	0	0	0	0	0
CRO_T101002	0	0	0	0	0	0	0	0	0
CRO_T101005	0	0	0	0	0	0	0	0	0
CRO_T101006	27	23	56	6	3	4	7	12	5
CRO_T101007	160	145	183	147	152	168	163	166	154
CRO_T101008	15	15	20	18	16	17	20	18	20
CRO_T101009	12	15	17	15	13	17	17	15	16
CRO_T101010	8	6	9	7	7	8	9	9	9
CRO_T101011	15	15	20	16	16	17	16	17	16
CRO_T101013	2	2	5	4	4	3	4	4	3
CRO_T101014	11	14	16	16	13	14	14	13	16
CRO_T101015	0	0	0	0	0	0	0	0	0
CRO_T101016	0	0	0	0	0	0	0	0	0
CRO_T101017	0	0	0	0	0	0	0	0	0
CRO_T101019	0	0	0	0	0	0	0	0	0
CRO_T101020	8	6	10	7	9	7	8	8	9
CRO_T101021	13	13	17	15	16	11	8	8	7
CRO_T101022	38	41	65	53	58	46	26	34	28
CRO_T101023	29	26	29	20	21	20	21	22	21
CRO_T101024	6	5	6	6	6	6	6	8	7
CRO_T101025	0	0	0	0	0	0	0	0	0
CRO_T101026	0	0	0	0	0	0	0	0	0
CRO_T101028	2	3	3	2	2	2	3	3	3
CRO_T101029	4	1	4	4	4	4	1	2	5
CRO_T101030	41	43	38	44	41	44	46	43	45
CRO_T101031	2	3	3	2	1	4	2	1	2
CRO_T101032	3	2	2	4	2	2	2	3	3
CRO_T101033	0	0	0	0	0	0	0	0	0
CRO_T101034	0	0	0	0	0	0	0	0	0
CRO_T101036	19	17	15	16	15	18	16	15	19
CRO_T101037	2	2	1	2	2	3	1	1	2
CRO_T101038	19	18	17	16	17	18	18	17	15
CRO_T101040	0	0	0	0	0	0	0	0	0
CRO_T101041	0	0	0	0	0	0	0	0	0
CRO_T101042	0	0	0	0	0	0	0	0	0
CRO_T101043	29	19	32	26	25	18	34	37	28
CRO_T101044	3	2	2	1	0	2	1	1	0
CRO_T101045	0	0	0	0	0	0	0	0	0
CRO_T101047	0	0	0	0	0	0	0	0	0
CRO_T101048	39	40	40	33	40	43	31	32	33
CRO_T101050	0	0	0	0	0	0	0	0	0
CRO_T101051	1	2	2	2	3	3	2	2	3
CRO_T101055	0	0	0	0	0	0	0	0	0
CRO_T101057	0	0	0	0	0	0	0	0	0
CRO_T101058	10	8	12	10	11	8	10	14	11
CRO_T101059	3	1	2	1	1	1	1	2	3
CRO_T101061	1	1	1	1	1	2	3	5	3
CRO_T101062	0	0	0	0	0	0	0	0	0
CRO_T101063	46	39	45	44	41	45	38	45	41
CRO_T101064	0	0	0	0	0	0	0	0	0
CRO_T101065	0	0	0	0	0	0	0	0	0
CRO_T101066	0	0	0	0	0	0	0	0	0
CRO_T101067	0	0	0	0	0	0	0	0	0
CRO_T101068	15	15	22	18	18	18	14	15	13
CRO_T101069	7	9	5	6	10	8	4	7	6
CRO_T101070	16	16	9	10	15	15	14	15	13
CRO_T101071	0	0	0	0	0	0	0	0	0
CRO_T101072	0	0	0	0	0	0	0	0	0
CRO_T101073	0	0	0	0	0	0	0	0	0
CRO_T101074	0	0	0	0	0	0	0	0	0
CRO_T101075	0	0	1	0	0	1	0	1	1
CRO_T101077	1	1	0	1	1	1	1	1	0
CRO_T101078	0	0	0	0	0	0	0	0	0
CRO_T101079	71	74	54	58	63	76	53	51	54
CRO_T101080	0	0	0	0	0	0	0	0	0
CRO_T101081	0	0	0	0	0	0	0	0	0
CRO_T101082	3	2	8	12	8	7	6	5	6
CRO_T101084	0	0	0	0	0	0	0	0	0
CRO_T101086	0	0	0	0	0	0	0	0	0
CRO_T101087	0	0	0	0	0	0	0	0	0
CRO_T101088	0	0	0	0	0	0	0	0	0
CRO_T101089	0	0	0	0	0	0	0	0	0
CRO_T101090	0	0	0	0	0	0	0	0	0
CRO_T101092	0	0	0	0	0	0	0	0	0
CRO_T101093	17	19	15	16	14	23	15	9	14
CRO_T101094	0	0	0	0	0	0	0	0	0
CRO_T101095	0	0	0	0	0	0	0	0	0
CRO_T101096	0	0	0	0	0	0	0	0	0
CRO_T101097	22	22	21	21	23	23	19	20	21
CRO_T101098	22	25	35	26	30	25	22	19	21
CRO_T101099	848	946	664	690	734	866	876	704	883
CRO_T101100	1	2	2	3	3	4	4	4	4
CRO_T101101	0	0	0	0	0	0	0	0	0
CRO_T101102	17	17	18	17	20	17	16	17	16
CRO_T101103	22	11	8	14	8	11	12	15	15
CRO_T101104	0	0	0	0	0	0	0	0	0
CRO_T101105	5	5	7	6	7	7	7	7	8
CRO_T101106	0	0	0	0	0	0	0	0	0
CRO_T101107	61	64	70	72	63	81	70	63	68
CRO_T101109	4	5	7	6	6	6	4	3	4
CRO_T101110	0	0	0	0	0	0	0	0	0
CRO_T101111	0	0	0	2	0	1	0	0	0
CRO_T101112	0	0	0	0	0	0	0	0	0
CRO_T101114	0	0	0	0	0	0	0	0	0
CRO_T101115	4	5	6	4	4	4	5	4	4
CRO_T101116	4	5	6	5	6	6	5	4	5
CRO_T101117	7	8	9	5	6	7	8	7	8
CRO_T101118	7	6	10	4	9	7	7	7	9
CRO_T101119	29	25	25	25	25	24	23	22	21
CRO_T101120	2	2	3	2	3	2	2	2	2
CRO_T101121	0	0	0	0	0	0	0	0	0
CRO_T101122	1	1	1	2	0	1	1	1	1
CRO_T101123	9	9	10	11	9	10	8	6	7
CRO_T101124	0	2	1	2	1	1	0	1	0
CRO_T101125	0	0	0	0	0	0	0	0	0
CRO_T101126	0	0	0	0	0	0	0	0	0
CRO_T101127	5	2	4	4	1	5	5	2	3
CRO_T101128	22	19	22	21	20	24	25	20	19
CRO_T101129	0	0	0	0	0	0	0	0	0
CRO_T101130	17	18	22	22	18	13	10	15	15
CRO_T101131	1	2	3	3	3	2	2	3	2
CRO_T101132	2	2	3	2	3	3	2	2	2
CRO_T101133	4	8	6	5	4	5	4	4	3
CRO_T101134	38	33	31	33	33	37	36	32	36
CRO_T101135	2	2	2	2	2	2	1	2	1
CRO_T101137	1	0	0	1	0	0	0	0	1
CRO_T101138	0	0	0	0	0	0	0	0	0
CRO_T101139	0	0	0	0	0	0	0	0	0
CRO_T101140	108	112	92	76	85	89	101	116	104
CRO_T101141	19	20	21	20	26	20	12	14	12
CRO_T101142	0	0	0	0	0	0	0	0	0
CRO_T101144	0	0	0	0	0	0	0	0	0
CRO_T101145	0	0	0	0	0	0	0	0	0
CRO_T101146	0	0	0	0	0	0	0	0	0
CRO_T101148	0	0	0	0	0	0	0	0	0
CRO_T101149	0	0	0	0	0	0	0	0	0
CRO_T101150	25	22	24	25	26	23	24	23	25
CRO_T101151	8	7	6	9	7	8	9	10	11
CRO_T101152	2	3	9	25	11	64	25	15	27
CRO_T101153	0	0	0	0	0	0	0	0	0
CRO_T101154	0	0	0	0	0	0	0	0	0
CRO_T101155	0	0	0	0	0	0	0	0	0
CRO_T101156	0	0	0	0	0	2	0	0	0
CRO_T101157	23	28	21	28	27	28	67	80	72
CRO_T101158	36	35	30	38	30	37	73	70	66
CRO_T101159	23	20	34	32	28	28	54	64	60
CRO_T101160	31	29	34	35	31	35	41	46	41
CRO_T101161	0	0	0	0	0	0	0	0	0
CRO_T101162	15	15	19	18	15	17	21	19	19
CRO_T101163	14	13	14	14	11	20	14	11	15
CRO_T101164	2	2	2	3	3	2	1	2	1
CRO_T101165	0	0	0	0	0	0	0	0	0
CRO_T101166	0	0	0	0	0	0	0	0	0
CRO_T101167	0	0	0	0	0	0	0	0	0
CRO_T101168	0	0	0	0	0	0	0	0	0
CRO_T101169	0	0	0	0	0	0	0	0	0
CRO_T101170	0	0	0	0	0	0	0	0	0
CRO_T101172	0	0	0	0	0	0	0	0	0
CRO_T101173	0	0	0	0	0	0	0	0	0
CRO_T101176	1	0	1	1	0	0	0	0	0
CRO_T101178	0	0	0	0	0	0	0	0	0
CRO_T101179	2	2	2	2	2	2	2	2	2
CRO_T101180	19	20	17	20	17	22	17	17	17
CRO_T101181	0	0	0	0	0	0	0	0	0
CRO_T101183	0	0	0	0	0	0	0	0	0
CRO_T101184	0	0	0	0	0	0	0	0	0
CRO_T101186	42	34	50	48	43	42	43	46	41
CRO_T101187	8	7	7	9	7	9	9	8	8
CRO_T101188	2	3	2	3	3	4	3	2	3
CRO_T101189	0	0	0	0	0	0	0	0	0
CRO_T101190	0	0	0	0	0	0	0	0	0
CRO_T101191	27	29	25	27	26	29	20	20	21
CRO_T101193	0	0	0	0	0	0	0	0	0
CRO_T101194	11	11	14	12	13	16	15	15	17
CRO_T101195	149	141	155	144	136	152	167	152	154
CRO_T101197	9	8	11	11	10	10	9	8	8
CRO_T101198	24	22	30	25	23	24	22	27	22
CRO_T101199	4	4	4	4	3	4	4	3	4
CRO_T101200	16	23	19	19	17	26	24	24	24
CRO_T101201	24	21	27	21	23	21	24	24	22
CRO_T101203	173	172	173	170	142	187	184	173	185
CRO_T101204	21	21	25	28	23	25	22	23	24
CRO_T101205	6	6	8	7	7	7	5	7	5
CRO_T101206	0	0	0	0	0	0	0	0	0
CRO_T101207	20	22	25	23	21	29	24	22	23
CRO_T101208	49	40	58	59	42	52	44	45	47
CRO_T101209	40	35	42	38	45	35	33	35	34
CRO_T101210	0	0	0	0	1	0	0	0	0
CRO_T101213	62	65	60	64	58	83	63	65	64
CRO_T101215	5	5	5	4	4	6	5	4	4
CRO_T101216	2	2	3	2	2	4	3	2	2
CRO_T101217	6	6	8	8	7	8	7	7	8
CRO_T101218	0	0	0	0	0	0	0	0	0
CRO_T101219	0	0	0	0	0	0	0	0	0
CRO_T101220	0	0	0	0	0	0	0	0	0
CRO_T101221	26	26	30	28	25	28	25	25	27
CRO_T101222	5	7	4	6	2	12	6	3	5
CRO_T101223	38	41	40	41	41	46	37	37	38
CRO_T101224	34	41	51	67	74	70	63	64	59
CRO_T101225	0	0	0	0	0	0	0	0	0
CRO_T101227	0	0	0	0	0	0	0	0	0
CRO_T101229	0	0	0	0	0	0	0	0	0
CRO_T101230	69	62	66	80	57	84	92	91	83
CRO_T101231	21	22	24	22	26	24	22	21	21
CRO_T101232	337	432	363	378	289	518	478	367	483
CRO_T101233	17	16	17	17	17	17	13	15	16
CRO_T101234	46	57	45	45	46	51	48	40	49
CRO_T101237	77	83	87	86	82	79	82	83	82
CRO_T101238	0	0	0	0	0	0	0	0	0
CRO_T101239	0	0	0	0	0	0	0	0	0
CRO_T101240	0	0	0	0	0	0	0	0	0
CRO_T101241	0	0	0	0	0	0	0	0	0
CRO_T101242	0	0	0	0	0	0	0	0	0
CRO_T101243	0	0	0	0	0	0	0	0	0
CRO_T101244	8	10	13	12	13	14	11	11	11
CRO_T101245	0	0	0	0	0	0	0	0	0
CRO_T101246	0	0	0	0	0	0	0	0	0
CRO_T101247	0	0	0	0	0	0	0	0	0
CRO_T101248	0	0	0	0	0	0	0	0	0
CRO_T101249	0	0	0	0	0	0	0	0	0
CRO_T101250	27	25	29	32	28	30	33	33	34
CRO_T101251	31	33	28	33	30	37	32	23	31
CRO_T101252	0	0	0	0	0	0	0	0	0
CRO_T101253	2	2	2	3	3	2	3	3	2
CRO_T101254	10	8	11	10	10	8	8	8	8
CRO_T101256	0	0	0	0	0	0	0	0	0
CRO_T101258	0	0	0	0	0	0	0	0	0
CRO_T101259	7	7	8	10	7	8	7	7	7
CRO_T101261	0	0	0	0	0	0	0	0	0
CRO_T101262	0	0	0	0	0	0	0	0	0
CRO_T101263	0	0	0	0	0	0	0	0	0
CRO_T101267	0	0	0	0	0	0	0	0	0
CRO_T101269	0	0	0	0	0	0	0	0	0
CRO_T101270	0	0	0	0	0	0	0	0	0
CRO_T101271	0	0	0	0	0	0	0	0	0
CRO_T101272	66	113	80	118	39	69	80	54	77
CRO_T101273	0	0	0	0	0	0	0	0	0
CRO_T101274	0	0	0	0	0	0	0	0	0
CRO_T101275	0	0	0	0	0	0	0	0	0
CRO_T101276	0	0	0	0	0	0	0	0	0
CRO_T101277	0	0	0	0	0	0	0	0	0
CRO_T101278	0	0	0	0	0	0	0	0	0
CRO_T101279	0	0	0	0	0	0	0	0	0
CRO_T101280	89	111	97	96	82	120	111	93	114
CRO_T101281	7	6	6	7	3	4	6	4	6
CRO_T101282	121	124	151	141	126	159	129	139	140
CRO_T101283	15	16	14	15	13	19	15	15	16
CRO_T101284	0	0	1	1	1	1	0	1	0
CRO_T101285	16	16	17	15	17	13	14	14	15
CRO_T101286	0	0	0	0	0	0	0	0	0
CRO_T101288	13	15	18	16	11	15	14	14	14
CRO_T101289	2	3	3	4	2	5	4	2	3
CRO_T101290	39	44	46	50	39	57	39	53	48
CRO_T101291	0	0	0	0	0	0	0	0	0
CRO_T101292	17	23	21	21	18	26	24	19	23
CRO_T101293	11	9	11	12	11	9	6	7	7
CRO_T101294	360	479	375	403	352	499	466	394	471
CRO_T101295	0	0	0	0	0	0	0	0	0
CRO_T101296	0	0	0	0	0	0	0	0	0
CRO_T101297	1	0	0	4	2	0	3	0	2
CRO_T101299	0	0	0	0	0	0	0	0	0
CRO_T101300	31	26	40	37	42	36	18	23	18
CRO_T101301	0	0	0	0	0	0	0	0	0
CRO_T101302	31	30	35	39	36	37	30	31	31
CRO_T101303	14	10	7	27	7	31	16	4	17
CRO_T101304	0	0	0	0	0	0	0	0	0
CRO_T101305	0	0	0	0	0	0	0	0	0
CRO_T101306	3	2	2	6	2	5	4	2	3
CRO_T101307	0	0	0	0	0	0	0	0	0
CRO_T101308	18	15	25	19	21	18	16	18	16
CRO_T101309	0	0	0	1	0	9	0	0	0
CRO_T101310	0	0	0	0	0	0	0	0	0
CRO_T101311	233	289	216	237	201	293	294	221	272
CRO_T101312	3	3	3	3	1	7	3	2	3
