target_id 	 SRR5133628 	 SRR5133629 	 SRR5133630 	        SRR5133631 	 SRR5133632 	 SRR5133633 	 SRR5133634 	 SRR5133635 	 SRR5133636 
CL1422.Contig7	0	3	7	3	3	11	6	3	12
CL1423.Contig1	22	6	11	11	12	18	2	9	12
CL1423.Contig2	10	16	2	6	3	18	4	6	6
CL1423.Contig3	0	0	0	0	0	0	0	0	0
CL1423.Contig4	27	24	31	41	45	34	40	44	26
CL1423.Contig5	8	0	0	8	0	12	0	10	12
CL1423.Contig6	8	8	8	7	14	8	7	14	6
CL1423.Contig7	169	155	202	179	205	202	196	186	156
CL1423.Contig8	16	16	22	12	21	16	18	11	9
CL1424.Contig1	94	81	73	71	67	67	110	84	106
CL1424.Contig2	19	66	49	84	58	30	22	70	36
CL1425.Contig1	33	19	22	20	22	29	21	30	29
CL1425.Contig2	10	10	16	4	12	4	6	11	11
CL1425.Contig3	29	40	43	34	37	36	38	36	30
CL1425.Contig4	16	16	14	10	12	14	9	16	12
CL1425.Contig5	0	0	4	1	0	0	0	0	5
CL1425.Contig6	11	17	9	17	13	13	14	15	18
CL1425.Contig7	3	2	0	10	0	4	3	0	0
CL1425.Contig8	19	20	33	33	36	25	41	22	26
CL1425.Contig9	9	21	9	21	17	9	11	12	25
CL1426.Contig1	12	10	16	14	20	9	28	19	19
CL1426.Contig2	103	138	119	129	83	132	123	103	130
CL1426.Contig3	0	3	2	7	34	6	0	7	0
CL1427.Contig1	0	0	0	0	0	0	0	0	0
CL1427.Contig2	0	0	0	0	0	0	0	0	0
CL1427.Contig3	1	0	0	0	0	0	0	1	4
CL1427.Contig4	15	24	24	11	17	21	19	15	7
CL1427.Contig5	7	1	12	0	8	0	7	1	8
CL1427.Contig6	17	8	9	19	20	25	7	20	19
CL1427.Contig7	0	2	0	0	0	0	0	7	5
CL1427.Contig8	23	26	30	34	41	21	41	21	28
CL1427.Contig9	74	68	50	50	35	45	56	35	56
CL1428.Contig1	23	24	7	5	28	16	13	8	17
CL1428.Contig2	46	20	45	12	59	29	18	16	18
CL1428.Contig3	97	66	118	53	104	91	51	97	50
CL1428.Contig4	19	25	13	11	5	40	25	9	15
CL1428.Contig5	44	19	34	36	40	21	68	35	25
CL1429.Contig1	242	223	207	265	226	288	279	247	252
CL1429.Contig2	14	44	58	33	19	19	28	16	26
CL1429.Contig3	10	4	4	12	5	13	4	11	3
CL143.Contig1	8	11	5	5	8	12	7	8	6
CL143.Contig2	74	62	67	56	72	69	61	59	76
CL143.Contig3	8	9	19	9	16	15	9	9	15
CL1430.Contig1	147	161	134	147	127	178	148	132	156
CL1430.Contig10	34	32	36	1	20	1	27	0	29
CL1430.Contig11	90	63	80	69	76	95	49	82	75
CL1430.Contig12	0	0	0	16	0	30	0	7	11
CL1430.Contig13	21	32	23	20	38	24	25	38	21
CL1430.Contig2	21	11	18	4	13	3	14	14	27
CL1430.Contig3	0	0	0	0	0	0	0	0	0
CL1430.Contig4	9	21	17	36	37	24	20	41	13
CL1430.Contig5	33	23	21	31	30	19	25	16	33
CL1430.Contig6	0	0	0	0	0	6	0	0	0
CL1430.Contig7	94	117	94	105	103	64	131	76	112
CL1430.Contig8	12	15	9	12	13	18	10	11	14
CL1430.Contig9	0	0	0	0	0	0	0	0	0
CL1431.Contig1	41	57	63	50	46	49	22	74	71
CL1431.Contig2	11	7	9	10	13	11	8	8	8
CL1431.Contig3	19	11	16	16	15	19	17	14	16
CL1431.Contig4	57	43	19	26	32	29	22	45	57
CL1431.Contig5	24	42	30	62	43	14	50	23	10
CL1431.Contig6	20	9	10	19	16	25	50	10	10
CL1432.Contig1	0	0	0	0	0	0	0	0	0
CL1432.Contig10	1	0	0	0	0	0	0	0	0
CL1432.Contig11	11	0	1	0	0	8	4	6	5
CL1432.Contig12	9	6	13	11	17	9	7	6	3
CL1432.Contig13	2	0	15	5	5	9	7	5	7
CL1432.Contig14	3	2	4	2	0	0	0	0	0
CL1432.Contig15	18	18	19	20	22	14	19	14	19
CL1432.Contig16	8	7	12	9	10	10	10	11	11
CL1432.Contig17	14	13	21	11	15	20	16	14	9
CL1432.Contig18	8	9	0	0	8	0	5	11	4
CL1432.Contig19	0	2	4	1	6	0	6	1	4
CL1432.Contig2	20	19	22	20	21	19	25	18	22
CL1432.Contig20	0	0	0	0	0	0	0	0	0
CL1432.Contig21	0	0	0	0	0	0	0	0	0
CL1432.Contig22	0	0	3	0	0	0	0	1	0
CL1432.Contig23	0	0	0	0	0	0	0	0	0
CL1432.Contig24	0	0	0	0	0	0	0	0	0
CL1432.Contig25	4	3	3	6	6	6	6	5	8
CL1432.Contig26	33	26	25	25	37	22	21	25	22
CL1432.Contig3	11	10	10	10	18	17	11	11	15
CL1432.Contig4	2	5	0	0	0	0	0	0	0
CL1432.Contig5	9	8	9	11	16	19	7	11	12
CL1432.Contig6	4	4	3	3	9	4	2	7	3
CL1432.Contig7	3	7	2	4	0	1	0	0	0
CL1432.Contig8	0	4	11	11	10	13	14	12	6
CL1432.Contig9	0	0	0	4	0	0	0	0	0
CL1433.Contig1	17	22	37	50	41	22	40	90	22
CL1433.Contig2	138	175	182	189	155	199	186	177	194
CL1433.Contig3	101	102	61	71	70	73	46	46	90
CL1433.Contig4	3	5	32	6	0	0	37	17	8
CL1434.Contig1	23	34	30	30	19	25	58	16	33
CL1434.Contig2	3	2	2	2	3	3	1	0	1
CL1434.Contig3	4	3	11	8	4	4	2	0	1
CL1434.Contig4	53	56	92	77	63	66	70	78	60
CL1434.Contig5	41	43	16	23	45	46	27	46	45
CL1435.Contig1	165	15	65	13	479	19	14	240	14
CL1435.Contig2	42	4	39	2	53	21	12	29	9
CL1436.Contig1	3	4	0	4	0	9	2	4	0
CL1436.Contig2	16	13	22	13	15	16	21	13	13
CL1436.Contig3	25	12	28	18	29	19	17	17	20
CL1436.Contig4	28	30	23	15	13	48	17	30	43
CL1437.Contig1	98	122	114	93	98	72	112	92	126
CL1437.Contig2	38	19	12	6	20	42	0	32	10
CL1438.Contig1	17	9	14	10	17	25	12	16	11
CL1438.Contig2	4	12	12	15	6	8	14	14	12
CL1438.Contig3	9	7	15	4	17	5	8	0	9
CL1438.Contig4	21	14	15	21	6	28	18	25	9
CL1438.Contig5	16	16	1	23	0	0	14	13	0
CL1438.Contig6	7	20	14	8	14	0	0	13	38
CL1438.Contig7	24	23	17	17	30	17	24	20	21
CL1438.Contig8	0	0	0	0	0	0	0	0	0
CL1439.Contig1	36	35	36	56	42	40	37	42	23
CL1439.Contig2	15	33	19	15	27	23	22	19	31
CL1439.Contig3	4	8	18	0	3	0	16	13	1
CL1439.Contig4	0	0	0	0	0	0	0	0	0
CL1439.Contig5	215	229	231	197	213	211	226	208	253
CL144.Contig1	0	0	4	0	0	35	0	5	0
CL144.Contig10	10	19	0	7	4	3	6	2	0
CL144.Contig11	9	0	15	0	3	1	0	1	11
CL144.Contig12	0	0	0	8	0	13	6	0	0
CL144.Contig13	0	0	0	0	0	0	0	0	0
CL144.Contig14	34	39	38	26	49	20	29	42	32
CL144.Contig2	70	98	68	57	68	56	90	62	62
CL144.Contig3	54	66	61	52	37	14	73	44	42
CL144.Contig4	34	0	25	19	14	29	14	28	22
CL144.Contig5	6	0	14	10	0	23	19	10	9
CL144.Contig6	7	0	17	13	0	20	26	11	10
CL144.Contig7	0	0	0	1	0	0	0	0	8
CL144.Contig8	11	13	9	7	23	0	0	5	11
CL144.Contig9	9	0	0	6	3	4	4	2	0
CL1440.Contig1	0	0	0	0	0	0	0	0	0
CL1440.Contig2	25	31	28	36	31	28	30	29	22
CL1441.Contig1	17	10	6	11	22	10	11	0	9
CL1441.Contig2	29	21	31	27	26	16	19	42	32
CL1441.Contig3	24	23	14	15	10	21	11	19	15
CL1441.Contig4	0	18	8	4	11	17	14	9	16
CL1442.Contig1	49	43	46	48	36	27	47	52	54
CL1442.Contig2	13	25	7	14	7	7	13	4	11
CL1442.Contig3	17	22	21	10	20	29	28	17	20
CL1442.Contig4	22	19	29	24	21	19	9	24	18
CL1443.Contig1	97	76	121	96	131	118	94	89	79
CL1443.Contig2	134	132	164	127	163	154	126	125	148
CL1443.Contig3	192	180	203	194	174	223	174	183	180
CL1444.Contig1	0	0	0	0	0	1	0	0	0
CL1444.Contig10	0	0	0	0	0	0	0	0	0
CL1444.Contig11	0	0	0	0	0	0	0	0	0
CL1444.Contig12	0	0	0	0	0	0	0	0	0
CL1444.Contig13	0	0	2	0	0	0	0	2	0
CL1444.Contig14	0	0	0	0	0	0	0	0	0
CL1444.Contig15	0	0	0	0	0	0	0	0	0
CL1444.Contig16	0	0	0	0	0	0	0	0	0
CL1444.Contig17	0	0	0	0	0	0	0	0	0
CL1444.Contig18	9	18	0	3	0	0	0	0	11
CL1444.Contig19	33	43	57	39	38	31	34	22	13
CL1444.Contig2	0	0	0	0	0	0	0	0	0
CL1444.Contig20	6	4	0	6	7	0	0	3	2
CL1444.Contig21	71	40	86	64	53	70	94	48	55
CL1444.Contig22	5	17	14	16	13	23	4	19	7
CL1444.Contig23	0	0	0	0	0	0	0	0	0
CL1444.Contig24	0	0	0	0	0	0	0	0	0
CL1444.Contig25	0	0	0	0	0	0	0	0	0
CL1444.Contig26	0	0	0	0	0	0	0	0	0
CL1444.Contig27	0	1	21	0	1	17	17	10	5
CL1444.Contig28	0	0	0	0	0	0	0	0	0
CL1444.Contig29	0	0	0	0	0	0	0	0	0
CL1444.Contig3	188	219	172	231	206	233	273	209	211
CL1444.Contig30	0	0	0	0	0	0	0	0	0
CL1444.Contig31	19	27	20	25	20	19	36	24	19
CL1444.Contig32	0	0	0	0	0	0	0	0	0
CL1444.Contig33	0	0	0	0	0	0	0	0	0
CL1444.Contig34	0	0	0	0	0	0	0	0	0
CL1444.Contig35	0	0	0	0	0	0	0	0	0
CL1444.Contig36	0	0	0	0	0	0	0	0	0
CL1444.Contig37	26	17	16	22	20	25	23	14	12
CL1444.Contig38	0	0	0	0	0	0	0	0	0
CL1444.Contig39	0	0	0	0	0	0	0	0	0
CL1444.Contig4	0	0	0	0	0	0	0	0	0
CL1444.Contig40	15	33	24	13	29	1	24	28	23
CL1444.Contig41	52	30	36	37	44	56	44	32	46
CL1444.Contig5	16	9	0	16	17	0	1	14	18
CL1444.Contig6	0	0	0	0	0	0	0	0	0
CL1444.Contig7	6	2	0	6	7	0	0	4	6
CL1444.Contig8	69	55	70	89	87	67	117	62	75
CL1444.Contig9	0	0	0	0	0	0	0	0	0
CL1445.Contig1	5	13	26	1	10	10	9	8	3
CL1445.Contig2	0	0	0	0	0	0	0	0	2
CL1445.Contig3	21	62	67	34	82	47	43	20	41
CL1445.Contig4	28	28	35	28	41	23	34	18	22
CL1445.Contig5	73	21	99	77	56	65	81	59	53
CL1445.Contig6	23	18	19	14	19	20	18	16	19
CL1446.Contig1	28	25	49	30	14	43	33	13	11
CL1446.Contig2	52	46	33	17	40	23	32	30	58
CL1447.Contig1	83	64	79	94	86	66	91	93	78
CL1447.Contig2	44	51	49	32	39	55	41	21	39
CL1447.Contig3	16	11	20	12	14	27	11	17	8
CL1448.Contig1	126	122	138	116	139	133	136	150	137
CL1448.Contig2	82	108	121	120	178	141	89	137	94
CL1448.Contig3	2	3	3	5	11	3	3	4	1
CL1449.Contig1	40	35	33	30	43	39	39	37	35
CL1449.Contig2	52	31	17	37	22	28	28	32	29
CL1449.Contig3	23	32	36	22	25	17	31	13	29
CL1449.Contig4	118	119	162	129	178	153	154	153	129
CL1449.Contig5	35	32	50	44	39	53	32	48	38
CL1449.Contig6	32	34	36	35	38	36	32	32	33
CL145.Contig1	0	0	0	0	0	0	0	0	0
CL145.Contig10	0	0	0	0	0	0	0	0	0
CL145.Contig11	0	0	0	0	0	0	0	0	0
CL145.Contig12	0	0	0	0	0	0	0	0	0
CL145.Contig13	0	0	0	0	0	0	0	0	0
CL145.Contig14	0	0	0	0	0	0	0	0	0
CL145.Contig15	0	0	0	0	0	0	0	0	0
CL145.Contig16	2	5	12	2	0	21	2	11	16
CL145.Contig17	0	0	0	0	0	0	0	0	0
CL145.Contig18	16	28	19	27	16	53	34	16	24
CL145.Contig19	30	19	4	30	0	3	13	21	33
CL145.Contig2	0	0	0	0	0	0	0	0	0
CL145.Contig20	3	0	7	4	9	11	6	4	3
CL145.Contig21	0	0	0	0	0	0	0	0	0
CL145.Contig22	76	52	54	69	82	93	92	47	58
CL145.Contig23	18	3	13	8	25	11	0	16	8
CL145.Contig24	0	0	1	0	0	0	1	0	0
CL145.Contig25	0	0	0	0	0	0	0	0	0
CL145.Contig26	43	27	27	32	51	34	46	17	18
CL145.Contig27	0	1	20	5	9	17	0	15	0
CL145.Contig28	0	0	0	0	0	0	0	0	0
CL145.Contig29	0	0	0	0	1	3	6	0	0
CL145.Contig3	0	1	0	0	0	2	4	0	0
CL145.Contig30	0	5	42	2	0	23	23	20	0
CL145.Contig31	7	3	18	15	17	15	11	9	11
CL145.Contig32	0	0	13	1	0	4	5	4	0
CL145.Contig33	67	36	61	60	90	93	62	53	35
CL145.Contig4	14	9	0	0	0	11	12	0	2
CL145.Contig5	0	0	0	0	0	0	0	0	0
CL145.Contig6	0	0	8	0	0	5	1	4	0
CL145.Contig7	0	0	0	0	0	0	0	0	0
CL145.Contig8	0	0	0	0	0	0	0	0	0
CL145.Contig9	0	0	0	0	0	0	0	0	0
CL1450.Contig1	24	24	33	48	47	28	33	39	46
CL1450.Contig2	19	23	12	17	10	15	18	29	13
CL1450.Contig3	22	22	20	14	0	14	22	19	9
CL1451.Contig1	11	9	14	12	11	11	12	13	17
CL1452.Contig1	339	267	412	450	501	541	466	383	278
CL1452.Contig2	79	96	145	104	153	157	127	140	95
CL1453.Contig1	15	24	8	7	25	16	21	24	13
CL1453.Contig2	10	0	17	20	8	11	27	13	29
CL1453.Contig3	122	131	133	155	142	154	140	151	130
CL1454.Contig1	13	10	15	5	5	17	0	15	34
CL1454.Contig2	12	15	6	5	19	8	11	9	21
CL1455.Contig1	41	53	64	57	55	57	100	21	56
CL1455.Contig2	45	42	61	47	43	61	47	32	55
CL1455.Contig3	0	1	0	0	0	0	0	11	0
CL1455.Contig4	17	32	10	10	8	10	10	1	10
CL1455.Contig5	89	70	31	73	84	43	69	73	98
CL1455.Contig6	73	88	85	81	53	64	98	62	71
CL1455.Contig7	49	27	37	40	61	35	32	53	23
CL1456.Contig1	139	153	111	102	95	94	95	106	163
CL1456.Contig2	70	60	58	20	25	30	29	32	34
CL1456.Contig3	15	8	6	3	8	7	5	5	5
CL1456.Contig4	27	19	10	16	30	19	16	17	22
CL1457.Contig1	91	0	8	0	0	5	5	5	0
CL1457.Contig2	91	96	91	59	81	97	88	80	98
CL1457.Contig3	69	64	56	70	63	52	77	58	66
CL1458.Contig1	901	932	565	583	759	660	752	907	950
CL1459.Contig1	6	12	16	18	8	21	14	5	12
CL1459.Contig2	22	10	10	17	19	6	16	16	15
CL146.Contig1	142	122	100	70	93	107	160	116	142
CL146.Contig2	91	72	82	102	50	73	72	73	51
CL146.Contig3	0	0	0	0	0	0	0	0	0
CL146.Contig4	121	141	139	146	156	132	66	138	121
CL146.Contig5	40	46	53	27	73	56	85	53	74
CL1460.Contig1	3	8	9	5	1	8	5	13	0
CL1460.Contig2	0	0	0	3	9	0	9	0	7
CL1460.Contig3	10	0	3	0	0	9	0	0	0
CL1460.Contig4	14	12	19	25	18	23	12	19	29
CL1460.Contig5	7	14	22	14	23	24	12	22	19
CL1460.Contig6	13	13	11	16	16	4	7	5	10
CL1460.Contig7	4	9	6	4	1	1	3	3	0
CL1461.Contig1	43	36	55	33	73	58	43	53	33
CL1461.Contig2	55	30	46	38	76	32	50	42	56
CL1462.Contig1	126	118	209	174	225	206	159	148	134
CL1462.Contig2	20	14	13	17	35	17	49	24	16
CL1463.Contig1	6	11	6	13	16	9	17	8	10
CL1463.Contig2	23	45	28	52	43	28	50	26	28
CL1463.Contig3	44	63	68	62	37	68	46	58	62
CL1463.Contig4	11	16	16	15	14	23	15	18	23
CL1463.Contig5	48	25	36	42	34	41	21	50	31
CL1463.Contig6	12	5	7	9	12	12	6	15	10
CL1464.Contig1	35	41	36	47	21	34	41	35	45
CL1464.Contig2	21	27	6	29	15	14	23	21	30
CL1465.Contig1	33	39	25	19	23	22	35	11	39
CL1465.Contig2	0	0	0	0	0	0	0	0	0
CL1465.Contig3	14	13	18	18	10	16	12	15	18
CL1465.Contig4	72	71	76	67	91	83	63	76	63
CL1466.Contig1	21	9	24	11	25	45	10	21	17
CL1466.Contig10	23	5	0	5	0	2	6	2	9
CL1466.Contig2	50	66	33	43	69	96	36	75	95
CL1466.Contig3	5	13	13	2	2	6	4	0	14
CL1466.Contig4	28	21	14	8	10	18	15	11	20
CL1466.Contig5	68	48	28	11	27	33	13	26	48
CL1466.Contig6	94	81	82	39	94	77	55	65	63
CL1466.Contig7	105	84	93	38	99	52	124	32	37
CL1466.Contig8	2	0	0	0	16	0	0	33	44
CL1466.Contig9	19	19	13	12	21	18	15	12	9
CL1467.Contig1	407	304	1081	1143	316	473	1024	182	326
CL1467.Contig2	37	25	103	194	8	22	190	14	22
CL1468.Contig1	201	242	210	214	220	161	183	225	232
CL1468.Contig2	63	74	68	65	73	75	63	65	58
CL1469.Contig1	47	78	70	51	57	50	64	108	86
CL1469.Contig2	14	15	7	11	9	7	10	18	3
CL1469.Contig3	44	46	43	50	41	13	39	59	32
CL147.Contig1	11	13	15	10	10	17	17	16	13
CL147.Contig10	17	12	9	26	25	25	13	27	21
CL147.Contig11	0	0	4	2	3	3	4	0	0
CL147.Contig12	19	30	16	20	13	15	18	12	17
CL147.Contig13	0	0	10	0	0	0	12	0	2
CL147.Contig14	8	8	9	13	4	5	6	11	7
CL147.Contig15	0	0	2	1	2	2	2	0	0
CL147.Contig16	0	0	6	0	0	0	7	0	1
CL147.Contig17	3	2	4	3	1	2	2	4	2
CL147.Contig18	7	10	8	7	4	8	7	5	6
CL147.Contig2	38	26	34	26	25	31	36	20	31
CL147.Contig3	54	74	51	62	67	51	85	68	68
CL147.Contig4	96	72	72	72	77	61	92	47	82
CL147.Contig5	0	6	5	0	1	3	0	3	0
CL147.Contig6	0	15	9	0	3	4	0	7	0
CL147.Contig7	22	23	5	18	7	13	9	8	25
CL147.Contig8	9	9	3	6	2	7	4	4	10
CL147.Contig9	9	7	6	14	13	16	8	15	11
CL1470.Contig1	24	16	21	24	24	29	31	18	9
CL1470.Contig2	29	22	23	22	22	36	16	19	29
CL1470.Contig3	8	5	19	12	11	10	10	11	12
CL1470.Contig4	18	30	17	16	22	12	19	30	23
CL1471.Contig1	24	32	51	52	88	57	60	83	40
CL1471.Contig2	28	25	28	17	69	18	26	60	13
CL1472.Contig1	166	174	133	167	133	110	143	162	178
CL1472.Contig2	50	39	36	33	34	42	28	41	33
CL1473.Contig1	28	63	51	46	37	31	55	44	54
CL1473.Contig2	46	67	53	34	56	49	26	62	77
CL1474.Contig1	415	381	482	548	456	497	509	545	362
CL1474.Contig2	0	0	0	0	13	0	2	0	0
CL1474.Contig3	63	83	96	118	96	67	146	131	78
CL1475.Contig1	4	0	37	9	16	36	0	7	0
CL1475.Contig2	13	6	25	4	7	29	9	1	4
CL1475.Contig3	26	22	15	23	17	16	47	40	26
CL1475.Contig4	2	3	7	17	11	7	0	3	4
CL1475.Contig5	24	9	15	19	13	24	25	12	6
CL1475.Contig6	22	17	43	44	26	25	9	19	4
CL1475.Contig7	0	10	4	4	17	14	4	19	13
CL1475.Contig8	4	0	0	1	0	0	6	1	0
CL1475.Contig9	52	26	88	13	68	98	53	21	37
CL1476.Contig1	96	127	160	133	142	141	127	156	162
CL1476.Contig2	631	720	784	900	849	807	924	883	701
CL1476.Contig3	85	55	84	60	59	71	85	65	72
CL1477.Contig1	22	28	16	19	6	15	8	23	14
CL1477.Contig2	58	66	17	25	22	31	25	14	83
CL1478.Contig1	71	91	92	106	107	165	139	137	63
CL1478.Contig2	92	99	65	70	77	52	157	84	95
CL1478.Contig3	155	99	173	155	126	136	75	96	138
CL1479.Contig1	236	174	328	246	336	295	244	234	183
CL1479.Contig2	0	0	0	0	0	0	0	9	0
CL1479.Contig3	6	3	19	15	20	19	11	16	3
CL1479.Contig4	44	39	58	59	52	60	48	49	36
CL1479.Contig5	9	17	29	21	35	14	21	21	12
CL1479.Contig6	7	3	9	2	11	12	15	10	13
CL148.Contig1	132	133	113	115	88	85	160	109	144
CL148.Contig2	254	274	287	268	275	284	241	316	282
CL1480.Contig1	298	386	377	387	330	307	338	399	375
CL1480.Contig2	95	93	69	66	91	81	74	101	115
CL1481.Contig1	42	36	64	57	72	92	50	50	39
CL1481.Contig2	0	0	0	0	0	0	0	0	0
CL1481.Contig3	0	0	0	0	0	0	0	0	0
CL1481.Contig4	46	44	45	58	45	56	69	34	43
CL1481.Contig5	26	23	35	36	41	50	35	27	25
CL1481.Contig6	427	410	529	527	484	617	581	420	405
CL1481.Contig7	23	29	24	31	27	34	26	23	24
CL1482.Contig1	143	173	153	163	155	141	161	139	146
CL1482.Contig2	76	53	52	61	55	74	52	96	63
CL1483.Contig1	58	57	71	45	60	62	81	58	55
CL1483.Contig2	33	46	26	58	43	52	27	47	46
CL1483.Contig3	0	0	6	0	3	0	0	0	0
CL1483.Contig4	1	1	35	6	10	7	1	2	0
CL1483.Contig5	0	0	0	0	0	0	0	0	0
CL1483.Contig6	19	21	16	14	23	20	21	19	19
CL1484.Contig1	17	8	0	7	11	15	5	3	6
CL1484.Contig2	13	17	25	15	10	22	5	16	12
CL1484.Contig3	6	0	11	5	14	3	14	18	9
CL1484.Contig4	22	37	38	22	32	34	30	7	20
CL1484.Contig5	0	0	0	0	0	0	0	10	1
CL1484.Contig6	60	44	45	48	54	47	56	47	65
CL1485.Contig1	0	0	3	35	10	6	0	7	0
CL1485.Contig2	85	91	78	78	88	87	95	77	84
CL1485.Contig3	15	36	38	6	17	12	27	25	33
CL1485.Contig4	19	22	17	26	18	25	22	28	21
CL1486.Contig1	4	20	33	11	19	8	14	19	5
CL1486.Contig2	165	123	102	140	77	62	133	111	83
CL1486.Contig3	173	161	163	167	176	174	165	224	199
CL1486.Contig4	28	33	30	23	25	29	21	36	24
CL1486.Contig5	24	42	24	36	42	40	35	33	34
CL1486.Contig6	49	59	53	72	81	70	58	81	52
CL1486.Contig7	37	19	15	33	31	40	31	14	37
CL1487.Contig1	41	36	27	21	24	31	17	28	34
CL1487.Contig2	24	14	48	45	40	58	18	28	14
CL1487.Contig3	8	7	0	0	12	6	8	5	13
CL1487.Contig4	0	0	0	2	0	0	0	0	0
CL1487.Contig5	41	53	44	25	27	33	31	35	65
CL1487.Contig6	102	128	70	60	85	59	91	69	101
CL1488.Contig1	36	39	38	61	51	71	34	80	43
CL1488.Contig2	73	82	88	87	101	57	140	113	40
CL1488.Contig3	79	77	96	88	67	102	37	36	112
CL1488.Contig4	0	0	0	0	9	0	3	2	2
CL1489.Contig1	95	97	91	118	101	102	106	128	93
CL1489.Contig2	1	1	0	0	0	3	0	0	3
CL1489.Contig3	19	24	27	25	24	16	32	24	35
CL149.Contig1	0	0	0	0	0	0	0	0	0
CL149.Contig10	4	3	4	3	4	5	1	6	2
CL149.Contig11	0	0	0	0	0	0	0	0	0
CL149.Contig12	0	1	4	0	7	2	5	3	2
CL149.Contig13	0	0	0	0	0	0	0	0	0
CL149.Contig14	0	0	0	0	0	0	0	0	1
CL149.Contig15	10	22	12	8	5	14	13	5	8
CL149.Contig16	32	28	39	33	34	42	35	24	34
CL149.Contig17	10	17	11	3	10	3	3	7	13
CL149.Contig18	0	0	0	0	0	0	0	0	0
CL149.Contig19	10	2	4	6	4	11	5	6	3
CL149.Contig2	0	0	0	0	0	0	0	0	0
CL149.Contig20	17	11	11	13	5	11	13	13	14
CL149.Contig21	0	0	0	0	0	0	0	0	0
CL149.Contig22	0	0	0	0	0	0	0	0	0
CL149.Contig23	0	0	5	0	0	0	0	0	0
CL149.Contig24	3	2	2	0	0	3	3	1	2
CL149.Contig25	6	0	0	4	3	5	11	11	4
CL149.Contig26	0	2	0	0	2	0	0	0	0
CL149.Contig27	0	0	0	0	0	0	0	0	0
CL149.Contig3	0	0	0	0	0	0	0	0	0
CL149.Contig4	0	0	0	0	0	0	6	0	0
CL149.Contig5	0	0	7	9	5	4	0	0	0
CL149.Contig6	0	0	0	0	0	0	0	0	0
CL149.Contig7	0	0	0	0	0	0	0	0	0
CL149.Contig8	0	0	0	0	0	0	0	0	0
CL149.Contig9	0	0	0	0	0	0	0	0	4
CL1490.Contig1	36	52	27	14	24	10	15	34	34
CL1490.Contig2	49	53	44	54	41	50	46	70	62
CL1490.Contig3	22	24	24	23	28	33	15	26	21
CL1490.Contig4	17	10	10	8	10	9	8	1	7
CL1490.Contig5	33	37	32	44	40	25	42	28	44
CL1491.Contig1	23	17	23	28	38	32	33	23	28
CL1491.Contig2	57	51	76	59	56	51	51	103	69
CL1491.Contig3	74	85	66	101	105	80	90	68	86
CL1492.Contig1	120	111	113	102	112	86	101	102	118
CL1492.Contig2	8	15	1	4	7	7	4	10	6
CL1492.Contig3	4	12	23	29	22	47	47	26	25
CL1493.Contig1	70	45	53	59	55	67	57	50	52
CL1493.Contig2	27	42	54	35	48	31	41	50	31
CL1494.Contig1	23	21	16	31	35	16	50	37	29
CL1494.Contig2	14	25	5	16	27	19	22	16	21
CL1494.Contig3	0	18	3	10	21	11	21	13	27
CL1494.Contig4	21	5	24	10	0	10	0	5	0
CL1494.Contig5	4	4	18	8	8	4	1	0	13
CL1494.Contig6	3	6	6	5	7	5	0	0	10
CL1494.Contig7	11	11	6	6	0	19	5	5	3
CL1494.Contig8	19	9	16	11	0	16	10	10	4
CL1495.Contig1	68	86	80	58	67	70	74	82	71
CL1495.Contig2	26	8	22	40	8	30	40	15	8
CL1495.Contig3	21	22	21	12	18	11	9	25	26
CL1496.Contig1	17	52	43	35	30	32	46	82	18
CL1496.Contig2	156	165	131	153	144	112	192	140	166
CL1496.Contig3	100	58	102	74	93	95	57	61	94
CL1496.Contig4	0	0	0	0	0	0	0	0	0
CL1496.Contig5	35	38	51	32	47	52	33	38	36
CL1496.Contig6	62	58	24	31	26	30	19	38	72
CL1496.Contig7	0	0	0	4	2	4	3	2	0
CL1496.Contig8	3	0	2	10	9	17	3	1	3
CL1497.Contig1	24	32	36	22	33	23	10	34	18
CL1497.Contig2	49	49	26	38	45	35	48	31	42
CL1497.Contig3	20	14	18	18	12	19	36	15	31
CL1498.Contig1	14	16	11	4	11	17	5	14	12
CL1498.Contig2	58	49	68	50	49	64	46	52	47
CL1499.Contig1	8	15	15	22	6	7	9	18	12
CL1499.Contig2	21	17	16	17	15	17	23	14	21
CL15.Contig1	2	1	9	5	0	6	2	2	4
CL15.Contig10	7	4	4	2	2	6	0	2	2
CL15.Contig11	4	2	1	1	1	2	0	2	0
CL15.Contig12	13	3	1	2	2	2	1	2	0
CL15.Contig13	22	7	5	3	3	8	0	4	2
CL15.Contig14	0	0	0	0	0	0	0	0	0
CL15.Contig15	0	0	0	0	9	0	0	0	0
CL15.Contig16	0	0	0	0	3	0	0	0	0
CL15.Contig17	0	0	0	0	5	0	0	0	0
CL15.Contig18	0	0	0	0	6	0	0	0	0
CL15.Contig19	9	19	1	9	0	0	9	2	0
CL15.Contig2	7	2	11	7	0	8	4	4	5
CL15.Contig20	3	12	1	6	0	0	5	1	0
CL15.Contig21	3	2	0	3	2	2	3	3	0
CL15.Contig22	112	91	93	129	71	131	129	102	105
CL15.Contig23	5	4	1	4	3	6	2	5	3
CL15.Contig24	2	16	0	8	10	0	7	2	1
CL15.Contig25	0	0	0	0	0	0	0	0	0
CL15.Contig26	0	10	0	6	7	0	3	1	1
CL15.Contig27	1	0	0	1	0	0	3	0	1
