baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
CRO_T121899	8.003888352	-0.377293584	0.809042988	-0.466345533	0.640968191	1
CRO_T127656	10.39456665	-0.331508195	0.711067785	-0.466211804	0.641063901	1
CRO_T105245	4.199511621	-0.524050124	1.125101881	-0.465780151	0.641372874	1
CRO_T110671	69.23579932	-0.135763439	0.291545082	-0.465668767	0.641452612	0.9998771
CRO_T129864	42.3259812	-0.171916926	0.369351321	-0.465456372	0.641604673	0.9998771
CRO_T115792	7.998558106	-0.375379524	0.806753898	-0.465296201	0.641719355	1
CRO_T124663	17.17076093	-0.259626236	0.558345165	-0.464992359	0.641936928	0.9998771
CRO_T105356	21.54993113	-0.233292968	0.501834399	-0.464880383	0.64201712	0.9998771
CRO_T140352	10.39558218	-0.331339634	0.712860027	-0.464803217	0.642072384	1
CRO_T139211	67.21727245	-0.136879711	0.294549646	-0.464708456	0.642140252	0.9998771
CRO_T125944	64.25269456	-0.140433438	0.302296918	-0.464554648	0.642250416	0.9998771
CRO_T134069	10.3882817	-0.330178933	0.710771434	-0.464536021	0.642263759	1
CRO_T122229	10.39361195	-0.331673667	0.714742033	-0.46404668	0.642614302	1
CRO_T101807	10.39025193	-0.329848709	0.710889057	-0.463994636	0.642651589	1
CRO_T113102	51.28708529	-0.154778309	0.334083118	-0.463292816	0.643154494	0.9998771
CRO_T102927	48.27361758	-0.158592074	0.342330924	-0.463271247	0.643169953	0.9998771
CRO_T122587	5.589399208	-0.45630171	0.985043215	-0.463230143	0.643199412	1
CRO_T116762	10.38929723	-0.330007447	0.71256417	-0.463126636	0.643273598	1
CRO_T124206	17.16543068	-0.258703758	0.558643067	-0.463093115	0.643297625	0.9998771
CRO_T103640	7.990302923	-0.374107455	0.808438135	-0.462753349	0.643541174	1
CRO_T108332	10.39120664	-0.329687159	0.712677844	-0.462603351	0.643648706	1
CRO_T122899	10.39120664	-0.329687159	0.712677844	-0.462603351	0.643648706	1
CRO_T140578	10.39120664	-0.329687159	0.712677844	-0.462603351	0.643648706	1
CRO_T101400	23.56559389	-0.222031556	0.480047922	-0.462519565	0.643708775	0.9998771
CRO_T137875	30.92964743	-0.195653184	0.423120509	-0.462405344	0.643790668	0.9998771
CRO_T110976	23.56165342	-0.222322248	0.480867909	-0.462335381	0.643840831	0.9998771
CRO_T114040	53.28374782	-0.152887375	0.33076659	-0.462221336	0.643922604	0.9998771
CRO_T116811	7.992273155	-0.373674982	0.808554594	-0.462151826	0.643972447	1
CRO_T121091	7.992273155	-0.373674982	0.808554594	-0.462151826	0.643972447	1
CRO_T134477	7.992273155	-0.373674982	0.808554594	-0.462151826	0.643972447	1
CRO_T117294	46.27446518	-0.161598712	0.349725062	-0.462073581	0.644028555	0.9998771
CRO_T115332	21.55436749	-0.234106339	0.507027038	-0.46172358	0.644279559	0.9998771
CRO_T134018	18.18119661	-0.251333891	0.544502451	-0.461584499	0.644379313	0.9998771
CRO_T133606	61.22419082	-0.141880872	0.307502878	-0.461396891	0.644513882	0.9998771
CRO_T106330	85.17841102	-0.126198187	0.27371467	-0.461057446	0.644757391	0.9998771
CRO_T123153	5.585084488	-0.453241841	0.983649266	-0.460775865	0.644959419	1
CRO_T126087	76.53888904	-0.13199307	0.286498216	-0.460711667	0.645005484	0.9998771
CRO_T113721	81.16160294	-0.126110086	0.273775395	-0.460633384	0.645061656	0.9998771
CRO_T119047	24.94102589	-0.220550435	0.478838511	-0.460594605	0.645089483	0.9998771
CRO_T119451	33.93689102	-0.186188948	0.404336217	-0.460480511	0.645171357	0.9998771
